dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML3948,HSC_MPP,266,2223666,8350,8359.64661654135,2352.5,15427,TRUE,TRUE,TRUE,6232,5791,5791,0,1
GSE185381,AML3948,LMPP_GMP,4064,24046924,5733,5917.05807086614,1653,19705,TRUE,TRUE,TRUE,6232,5791,5791,0,1
GSE185381,AML3948,Mono_DC,957,2930429,2715,3062.09926854754,1016,15657,TRUE,TRUE,TRUE,6232,5791,5791,0,1
GSE185381,AML3948,Erythroid,112,553943,5031,4945.91964285714,1508,11801,TRUE,TRUE,TRUE,6232,5791,5791,0,1
GSE185381,AML3948,Megakaryocyte,2,13738,6869,6869,1902,2985,FALSE,TRUE,TRUE,6232,5791,5791,0,1
GSE185381,AML3948,T_NK,228,399704,1685.5,1753.08771929825,697.5,11085,TRUE,TRUE,TRUE,6232,5791,5791,0,1
GSE185381,AML3948,B_Plasma,162,454084,1962,2802.98765432099,697,11110,TRUE,TRUE,TRUE,6232,5791,5791,0,1
